0	0.0	-0.008546153846153681	0.0	0.0	0.0	
1	0.0	-0.03052197802197791	0.0	0.0	0.0	
2	0.0	-0.015871428571428647	0.0	0.0	0.0	
3	0.0	-0.015871428571428647	0.0	0.0	0.0	
4	0.0	-0.015871428571428647	0.0	0.0	0.0	
5	0.0	-0.020754945054944844	0.0	0.0	0.0	
6	0.0	-0.01098791208791178	0.0	0.0	0.0	
7	0.0	-0.003662637362637484	0.0	0.0	0.0	
8	0.0	-0.018313186813186746	0.0	0.0	0.0	
9	0.0	-0.015871428571428647	0.0	0.0	0.0	
10	0.0	-0.03052197802197791	0.0	0.0	0.0	
11	0.0	-0.018313186813186746	0.0	0.0	0.0	
12	0.0	-0.0012208791208793855	0.0	0.0	0.0	
13	0.0	-0.01342967032967055	0.0	0.0	0.0	
14	0.0	0.0061043956043955825	0.0	0.0	0.0	
15	0.0	-0.018313186813186746	0.0	0.0	0.0	
16	0.0	-0.023196703296702943	0.0	0.0	0.0	
17	0.0	-0.015871428571428647	0.0	0.0	0.0	
18	0.0	-0.01098791208791178	0.0	0.0	0.0	
19	0.0	-0.0061043956043955825	0.0	0.0	0.0	
20	0.0	-0.01098791208791178	0.0	0.0	0.0	
21	0.0	-0.01098791208791178	0.0	0.0	0.0	
22	0.0	-0.018313186813186746	0.0	0.0	0.0	
23	0.0	-0.0061043956043955825	0.0	0.0	0.0	
24	0.0	-0.03540549450549411	0.0	0.0	0.0	
25	0.0	-0.020754945054944844	0.0	0.0	0.0	
26	0.0	-0.023196703296702943	0.0	0.0	0.0	
27	0.0	-0.03296373626373601	0.0	0.0	0.0	
28	0.0	-0.01098791208791178	0.0	0.0	0.0	
29	0.0	-0.015871428571428647	0.0	0.0	0.0	
30	0.0	-0.03052197802197791	0.0	0.0	0.0	
31	0.0	-0.025638461538461714	0.0	0.0	0.0	
32	0.0	-0.025638461538461714	0.0	0.0	0.0	
33	0.0	-0.020754945054944844	0.0	0.0	0.0	
34	0.0	-0.01342967032967055	0.0	0.0	0.0	
35	0.0	-0.01342967032967055	0.0	0.0	0.0	
36	0.0	-0.008546153846153681	0.0	0.0	0.0	
37	0.0	-0.008546153846153681	0.0	0.0	0.0	
38	0.0	-0.01342967032967055	0.0	0.0	0.0	
39	0.0	-0.008546153846153681	0.0	0.0	0.0	
40	0.0	-0.01098791208791178	0.0	0.0	0.0	
41	0.0	-0.0061043956043955825	0.0	0.0	0.0	
42	0.0	-0.018313186813186746	0.0	0.0	0.0	
43	0.0	-0.018313186813186746	0.0	0.0	0.0	
44	0.0	-0.018313186813186746	0.0	0.0	0.0	
45	0.0	-0.01342967032967055	0.0	0.0	0.0	
46	0.0	-0.023196703296702943	0.0	0.0	0.0	
47	0.0	-0.0012208791208793855	0.0	0.0	0.0	
48	0.0	-0.01342967032967055	0.0	0.0	0.0	
49	0.0	-0.020754945054944844	0.0	0.0	0.0	
50	0.0	-0.025638461538461714	0.0	0.0	0.0	
51	0.0	-0.023196703296702943	0.0	0.0	0.0	
52	0.0	-0.020754945054944844	0.0	0.0	0.0	
